Date,Price,Open,High,Low,Vol.,Change %
"Mar 04, 2016",280.9,277.5,283,277.4,1.05M,1.32
"Mar 03, 2016",277.25,284,284.65,275,3.36M,-2.19
"Mar 02, 2016",283.45,287.05,289.1,281.85,819.37K,-0.68
"Mar 01, 2016",285.4,272.2,287.4,270.15,1.54M,4.85
"Feb 29, 2016",272.2,273.95,274.9,267.15,949.58K,-0.64
"Feb 26, 2016",273.95,273.15,275.7,269.6,682.93K,1.14
"Feb 25, 2016",270.85,275.05,275.15,269.1,947.74K,-1.53
"Feb 24, 2016",275.05,277,279.5,273.45,632.80K,-1.56
"Feb 23, 2016",279.4,280.7,282.35,276.6,725.49K,-0.68
"Feb 22, 2016",281.3,283.2,285.1,280,927.65K,0.05
"Feb 19, 2016",281.15,278.85,283.5,277.1,966.71K,0.21
"Feb 18, 2016",280.55,283.5,289,275.25,1.32M,-0.55
"Feb 17, 2016",282.1,281,283.8,272,1.09M,0.07
"Feb 16, 2016",281.9,293,293.6,280.45,652.25K,-3.41
"Feb 15, 2016",291.85,278.45,293,276.05,1.61M,6.77
"Feb 12, 2016",273.35,271,276.6,259.1,1.69M,1.26
"Feb 11, 2016",269.95,285,285.8,265,1.88M,-5.73
"Feb 10, 2016",286.35,288.9,292.25,282,1.03M,-1.51
"Feb 09, 2016",290.74,299.84,299.84,288.51,1.31M,-3.48
"Feb 08, 2016",301.23,299.15,307.51,297.32,1.02M,0.18
"Feb 05, 2016",300.68,292.96,301.87,292.96,877.81K,1.93
"Feb 04, 2016",294.99,298.56,304.35,290.64,1.23M,-0.38
"Feb 03, 2016",296.13,297.91,301.28,288.61,2.08M,-1.97
"Feb 02, 2016",302.07,301.97,307.81,299,2.01M,0.38
"Feb 01, 2016",300.93,297.91,302.66,291.08,2.54M,2.48
"Jan 29, 2016",293.66,293.85,294.99,289.1,1.14M,-0.61
"Jan 28, 2016",295.45,300,304.8,293.85,2.67M,-1.6
"Jan 27, 2016",300.25,300.6,303.9,291.2,3.39M,-0.6
